order_id,order_date,region,category,product_name,customer_segment,payment_mode,units_sold,unit_price,revenue,month,quarter
ORD10936,2025-10-20,West,Beauty,Shampoo 340Ml,Online,Credit Card,29.0,400.95,11627.55,2025-10,2025Q4
ORD10587,2025-08-15,North,Fashion,Running Shoes,Retail,Debit Card,2.0,1568.95,3137.9,2025-08,2025Q3
ORD10516,2025-08-02,Central,Electronics,Usb-C Cable,Online,Net Banking,32.0,3367.61,107763.52,2025-08,2025Q3
ORD10976,2025-11-09,West,Fashion,Formal Shirt,Online,Net Banking,34.0,1291.25,43902.5,2025-11,2025Q4
ORD10230,2025-08-11,West,Fashion,Denim Jeans,Wholesale,Cash,23.0,356.95,8209.85,2025-08,2025Q3
ORD10218,2025-09-19,East,Home & Kitchen,Mixer Grinder,Wholesale,Net Banking,12.0,1398.0,16776.0,2025-09,2025Q3
ORD11041,2025-01-22,Central,Electronics,Wireless Earbuds,Online,Credit Card,8.0,3484.23,27873.84,2025-01,2025Q1
ORD10575,2025-07-06,East,Grocery,Basmati Rice 5Kg,Online,Net Banking,5.0,256.6,1283.0,2025-07,2025Q3
ORD10569,2025-04-16,North,Beauty,Face Wash,Wholesale,Debit Card,21.0,663.86,13941.06,2025-04,2025Q2
ORD10189,2025-12-10,East,Beauty,Shampoo 340Ml,Wholesale,Credit Card,32.0,1032.13,33028.16,2025-12,2025Q4
ORD10880,2025-08-18,South,Beauty,Sunscreen Spf50,Wholesale,Net Banking,6.0,1109.57,6657.42,2025-08,2025Q3
ORD10065,2025-02-21,Central,Fashion,Denim Jeans,Retail,Debit Card,12.0,924.46,11093.52,2025-02,2025Q1
ORD10747,2025-10-10,North,Fashion,Running Shoes,Wholesale,Upi,36.0,2043.9,73580.4,2025-10,2025Q4
ORD10507,2025-04-24,Central,Grocery,Green Tea Pack,Online,Cash,18.0,763.3,13739.4,2025-04,2025Q2
ORD10883,2025-07-27,South,Fashion,Backpack,Unknown,Unknown,22.0,1315.65,28944.3,2025-07,2025Q3
ORD10255,2025-01-11,Central,Home & Kitchen,Non-Stick Pan,Retail,Upi,25.0,2968.24,74206.0,2025-01,2025Q1
ORD10660,2025-02-15,South,Fashion,Cotton T-Shirt,Retail,Upi,17.0,1229.17,20895.89,2025-02,2025Q1
ORD10582,2025-07-21,West,Grocery,Spice Combo,Wholesale,Upi,9.0,774.56,6971.04,2025-07,2025Q3
ORD10175,2025-05-28,East,Beauty,Hair Serum,Retail,Credit Card,34.0,553.3,18812.2,2025-05,2025Q2
ORD10551,2025-12-09,West,Fashion,Denim Jeans,Retail,Debit Card,5.0,2191.7,10958.5,2025-12,2025Q4
ORD10214,2025-07-30,East,Beauty,Face Wash,Online,Cash,10.0,573.42,5734.2,2025-07,2025Q3
ORD10334,2025-04-02,North,Fashion,Backpack,Wholesale,Cash,26.0,1360.16,35364.16,2025-04,2025Q2
ORD10177,2025-08-29,South,Beauty,Shampoo 340Ml,Online,Credit Card,18.0,880.82,15854.76,2025-08,2025Q3
ORD10081,2025-02-04,East,Beauty,Sunscreen Spf50,Retail,Upi,2.0,236.89,473.78,2025-02,2025Q1
ORD10289,2025-09-04,North,Home & Kitchen,Mixer Grinder,Online,Upi,23.0,1747.86,40200.78,2025-09,2025Q3
ORD10958,2025-03-21,West,Fashion,Denim Jeans,Online,Upi,21.0,2134.48,44824.08,2025-03,2025Q1
ORD10373,2025-01-08,Central,Electronics,Smart Watch,Online,Upi,20.0,3340.38,66807.6,2025-01,2025Q1
ORD10727,2025-02-04,West,Electronics,Smart Watch,Online,Debit Card,25.0,4142.02,103550.5,2025-02,2025Q1
ORD10526,2025-06-05,Central,Electronics,Wireless Earbuds,Retail,Upi,7.0,2469.79,17288.53,2025-06,2025Q2
ORD10252,2025-06-01,West,Fashion,Formal Shirt,Online,Credit Card,25.0,481.52,12038.0,2025-06,2025Q2
ORD10586,2025-08-09,South,Beauty,Hair Serum,Wholesale,Net Banking,8.0,964.01,7712.08,2025-08,2025Q3
ORD11137,2025-01-23,West,Beauty,Face Wash,Online,Debit Card,5.0,900.44,4502.2,2025-01,2025Q1
ORD11191,2025-08-26,North,Grocery,Cooking Oil 1L,Wholesale,Net Banking,6.0,478.0,2868.0,2025-08,2025Q3
ORD11179,2025-06-10,North,Beauty,Hair Serum,Wholesale,Upi,13.0,1046.56,13605.28,2025-06,2025Q2
ORD10484,2025-04-23,East,Grocery,Spice Combo,Retail,Debit Card,12.0,604.61,7255.32,2025-04,2025Q2
ORD10235,2025-03-04,North,Electronics,Wireless Earbuds,Unknown,Unknown,19.0,2654.495,50435.4,2025-03,2025Q1
ORD10410,2025-07-07,South,Beauty,Hair Serum,Retail,Net Banking,19.0,698.71,13275.49,2025-07,2025Q3
ORD10171,2025-12-25,North,Grocery,Spice Combo,Wholesale,Upi,3.0,484.5,1453.5,2025-12,2025Q4
ORD10841,2025-07-20,South,Electronics,Usb-C Cable,Online,Debit Card,7.0,2909.67,20367.69,2025-07,2025Q3
ORD10820,2025-12-02,West,Grocery,Basmati Rice 5Kg,Wholesale,Cash,37.0,458.93,16980.41,2025-12,2025Q4
ORD10019,2025-12-06,West,Fashion,Denim Jeans,Retail,Upi,1.0,733.08,733.08,2025-12,2025Q4
ORD10236,2025-06-08,West,Electronics,Smart Watch,Wholesale,Net Banking,38.0,2010.02,76380.76,2025-06,2025Q2
ORD10500,2025-09-05,East,Grocery,Basmati Rice 5Kg,Retail,Upi,20.0,279.14,5582.8,2025-09,2025Q3
ORD10202,2025-09-30,West,Grocery,Atta 10Kg,Retail,Upi,22.0,573.94,12626.68,2025-09,2025Q3
ORD10836,2025-10-19,South,Home & Kitchen,Led Lamp,Online,Upi,1.0,2441.49,2441.49,2025-10,2025Q4
ORD10825,2025-08-03,East,Home & Kitchen,Non-Stick Pan,Online,Credit Card,24.0,1613.88,38733.12,2025-08,2025Q3
ORD10464,2025-08-30,Central,Grocery,Spice Combo,Retail,Debit Card,39.0,145.59,5678.01,2025-08,2025Q3
ORD10922,2025-04-24,West,Fashion,Backpack,Wholesale,Credit Card,9.0,665.46,5989.14,2025-04,2025Q2
ORD10617,2025-08-18,Central,Home & Kitchen,Electric Kettle,Retail,Net Banking,39.0,2301.89,89773.71,2025-08,2025Q3
ORD11150,2025-11-25,West,Electronics,Power Bank,Retail,Upi,12.0,1066.33,12795.96,2025-11,2025Q4
ORD10667,2025-08-08,East,Electronics,Smart Watch,Wholesale,Debit Card,39.0,2524.87,98469.93,2025-08,2025Q3
ORD10441,2025-10-05,East,Electronics,Wireless Earbuds,Wholesale,Cash,7.0,1320.97,9246.79,2025-10,2025Q4
ORD10538,2025-07-23,East,Home & Kitchen,Led Lamp,Online,Upi,26.0,2210.01,57460.26,2025-07,2025Q3
ORD11117,2025-03-29,South,Fashion,Running Shoes,Unknown,Unknown,22.0,970.46,21350.12,2025-03,2025Q1
ORD10786,2025-04-10,West,Fashion,Denim Jeans,Retail,Net Banking,36.0,526.82,18965.52,2025-04,2025Q2
ORD10787,2025-01-12,Central,Grocery,Green Tea Pack,Online,Debit Card,6.0,281.46,1688.76,2025-01,2025Q1
ORD10871,2025-10-20,South,Fashion,Denim Jeans,Online,Cash,18.0,718.62,12935.16,2025-10,2025Q4
ORD10698,2025-11-15,East,Electronics,Power Bank,Online,Upi,32.0,888.82,28442.24,2025-11,2025Q4
ORD11195,2025-09-25,West,Fashion,Cotton T-Shirt,Wholesale,Credit Card,19.0,2107.65,40045.35,2025-09,2025Q3
ORD10625,2025-09-05,South,Electronics,Bluetooth Speaker,Retail,Credit Card,30.0,1170.91,35127.3,2025-09,2025Q3
ORD10962,2025-05-02,South,Fashion,Backpack,Retail,Cash,24.0,2093.16,50235.84,2025-05,2025Q2
ORD10054,2025-09-03,South,Beauty,Lip Balm,Online,Credit Card,19.0,678.29,12887.51,2025-09,2025Q3
ORD10501,2025-02-08,West,Electronics,Usb-C Cable,Online,Upi,5.0,1085.44,5427.2,2025-02,2025Q1
ORD10337,2025-09-25,West,Home & Kitchen,Led Lamp,Retail,Cash,37.0,2049.91,75846.67,2025-09,2025Q3
ORD10869,2025-03-11,North,Home & Kitchen,Led Lamp,Online,Cash,29.0,1698.83,49266.07,2025-03,2025Q1
ORD10244,2025-12-02,North,Beauty,Lip Balm,Online,Debit Card,15.0,357.01,5355.15,2025-12,2025Q4
ORD10377,2025-07-29,North,Fashion,Cotton T-Shirt,Online,Cash,3.0,1675.55,5026.65,2025-07,2025Q3
ORD10866,2025-11-23,South,Beauty,Sunscreen Spf50,Wholesale,Debit Card,8.0,178.44,1427.52,2025-11,2025Q4
ORD10035,2025-08-26,East,Beauty,Shampoo 340Ml,Online,Credit Card,21.0,677.77,14233.17,2025-08,2025Q3
ORD10994,2025-09-19,Central,Fashion,Cotton T-Shirt,Retail,Cash,8.0,667.34,5338.72,2025-09,2025Q3
ORD10535,2025-01-29,North,Fashion,Formal Shirt,Online,Cash,6.0,1724.96,10349.76,2025-01,2025Q1
ORD10490,2025-03-12,South,Fashion,Running Shoes,Wholesale,Upi,35.0,810.21,28357.35,2025-03,2025Q1
ORD10695,2025-07-27,South,Electronics,Wireless Earbuds,Retail,Upi,26.0,3600.0,93600.0,2025-07,2025Q3
ORD10463,2025-07-18,Central,Home & Kitchen,Storage Rack,Wholesale,Cash,23.0,1638.47,37684.81,2025-07,2025Q3
ORD10518,2025-04-04,East,Electronics,Wireless Earbuds,Wholesale,Debit Card,14.0,1249.53,17493.42,2025-04,2025Q2
ORD10293,2025-09-18,West,Beauty,Sunscreen Spf50,Retail,Upi,9.0,551.04,4959.36,2025-09,2025Q3
ORD10783,2025-04-18,South,Electronics,Power Bank,Retail,Net Banking,14.0,1733.04,24262.56,2025-04,2025Q2
ORD10773,2025-07-22,South,Beauty,Hair Serum,Online,Net Banking,24.0,235.0,5640.0,2025-07,2025Q3
ORD10060,2025-08-05,North,Beauty,Hair Serum,Wholesale,Net Banking,9.0,746.95,6722.55,2025-08,2025Q3
ORD10084,2025-06-26,South,Beauty,Face Wash,Retail,Debit Card,1.0,164.36,164.36,2025-06,2025Q2
ORD10506,2025-07-06,Central,Beauty,Sunscreen Spf50,Wholesale,Debit Card,38.0,598.98,22761.24,2025-07,2025Q3
ORD11008,2025-11-28,South,Electronics,Wireless Earbuds,Retail,Credit Card,15.0,2668.93,40033.95,2025-11,2025Q4
ORD10283,2025-03-06,South,Beauty,Hair Serum,Wholesale,Net Banking,21.0,358.8,7534.8,2025-03,2025Q1
ORD10915,2025-01-29,North,Fashion,Denim Jeans,Retail,Upi,26.0,1058.92,27531.92,2025-01,2025Q1
ORD10722,2025-06-13,Central,Beauty,Lip Balm,Wholesale,Cash,9.0,948.01,8532.09,2025-06,2025Q2
ORD10456,2025-08-16,South,Electronics,Smart Watch,Online,Upi,32.0,2697.06,86305.92,2025-08,2025Q3
ORD10817,2025-12-31,South,Home & Kitchen,Mixer Grinder,Wholesale,Cash,33.0,959.4,31660.2,2025-12,2025Q4
ORD11079,2025-07-20,West,Fashion,Denim Jeans,Retail,Net Banking,6.0,436.3,2617.8,2025-07,2025Q3
ORD11082,2025-06-18,North,Grocery,Spice Combo,Wholesale,Credit Card,16.0,238.79,3820.64,2025-06,2025Q2
ORD11064,2025-08-03,East,Grocery,Basmati Rice 5Kg,Retail,Credit Card,9.0,343.74,3093.66,2025-08,2025Q3
ORD11057,2025-05-30,South,Home & Kitchen,Led Lamp,Online,Upi,6.0,632.28,3793.68,2025-05,2025Q2
ORD11098,2025-09-06,Central,Grocery,Green Tea Pack,Online,Upi,24.0,150.27,3606.48,2025-09,2025Q3
ORD10684,2025-04-27,Central,Home & Kitchen,Led Lamp,Wholesale,Credit Card,3.0,892.14,2676.42,2025-04,2025Q2
ORD10100,2025-04-23,West,Fashion,Backpack,Online,Credit Card,28.0,1000.94,28026.32,2025-04,2025Q2
ORD10453,2025-12-08,North,Beauty,Lip Balm,Retail,Credit Card,36.0,524.88,18895.68,2025-12,2025Q4
ORD10864,2025-08-04,Central,Beauty,Lip Balm,Retail,Upi,12.0,708.05,8496.6,2025-08,2025Q3
ORD10321,2025-11-09,West,Grocery,Basmati Rice 5Kg,Retail,Cash,24.0,488.21,11717.04,2025-11,2025Q4
ORD10431,2025-08-23,North,Fashion,Backpack,Retail,Credit Card,10.0,327.92,3279.2,2025-08,2025Q3
ORD10333,2025-01-20,West,Home & Kitchen,Led Lamp,Wholesale,Net Banking,15.0,2686.91,40303.65,2025-01,2025Q1
ORD10914,2025-02-14,North,Electronics,Bluetooth Speaker,Wholesale,Debit Card,30.0,1588.85,47665.5,2025-02,2025Q1
ORD10467,2025-06-30,Central,Grocery,Spice Combo,Online,Net Banking,6.0,162.61,975.66,2025-06,2025Q2
ORD10339,2025-12-31,South,Fashion,Running Shoes,Online,Upi,28.0,683.83,19147.24,2025-12,2025Q4
ORD10050,2025-04-06,Central,Electronics,Usb-C Cable,Retail,Net Banking,39.0,3231.31,126021.09,2025-04,2025Q2
ORD10209,2025-08-11,West,Electronics,Bluetooth Speaker,Wholesale,Cash,20.0,2055.97,41119.4,2025-08,2025Q3
ORD11120,2025-12-01,South,Home & Kitchen,Non-Stick Pan,Wholesale,Net Banking,39.0,2282.37,89012.43,2025-12,2025Q4
ORD11166,2025-05-03,North,Home & Kitchen,Mixer Grinder,Retail,Credit Card,17.0,2195.6,37325.2,2025-05,2025Q2
ORD10250,2025-04-28,North,Beauty,Lip Balm,Wholesale,Upi,15.0,791.53,11872.95,2025-04,2025Q2
ORD10706,2025-08-02,Central,Beauty,Sunscreen Spf50,Retail,Upi,1.0,522.1,522.1,2025-08,2025Q3
ORD10873,2025-04-02,West,Beauty,Hair Serum,Retail,Debit Card,30.0,268.02,8040.6,2025-04,2025Q2
ORD10167,2025-07-02,West,Grocery,Basmati Rice 5Kg,Retail,Upi,13.0,608.2,7906.6,2025-07,2025Q3
ORD10932,2025-09-08,South,Electronics,Power Bank,Retail,Net Banking,34.0,3428.56,116571.04,2025-09,2025Q3
ORD10003,2025-12-11,East,Electronics,Smart Watch,Online,Credit Card,28.0,4402.9,123281.2,2025-12,2025Q4
ORD10842,2025-02-11,West,Home & Kitchen,Mixer Grinder,Retail,Upi,27.0,1069.84,28885.68,2025-02,2025Q1
ORD10941,2025-02-13,Central,Grocery,Atta 10Kg,Retail,Debit Card,3.0,763.92,2291.76,2025-02,2025Q1
ORD10392,2025-10-05,Central,Grocery,Spice Combo,Retail,Upi,13.0,542.53,7052.89,2025-10,2025Q4
ORD10133,2025-10-21,East,Home & Kitchen,Electric Kettle,Wholesale,Debit Card,17.0,1926.38,32748.46,2025-10,2025Q4
ORD10703,2025-10-02,West,Home & Kitchen,Led Lamp,Online,Upi,19.0,1756.9,33381.1,2025-10,2025Q4
ORD10637,2025-04-26,North,Electronics,Power Bank,Wholesale,Credit Card,5.0,1378.37,6891.85,2025-04,2025Q2
ORD10638,2025-05-06,South,Fashion,Backpack,Retail,Cash,34.0,357.04,12139.36,2025-05,2025Q2
ORD10709,2025-12-06,North,Fashion,Running Shoes,Retail,Net Banking,31.0,671.94,20830.14,2025-12,2025Q4
ORD10608,2025-12-03,Central,Beauty,Shampoo 340Ml,Online,Net Banking,27.0,970.58,26205.66,2025-12,2025Q4
ORD11032,2025-11-05,North,Electronics,Usb-C Cable,Wholesale,Net Banking,4.0,2117.92,8471.68,2025-11,2025Q4
ORD11010,2025-09-06,North,Beauty,Sunscreen Spf50,Wholesale,Credit Card,22.0,921.5,20273.0,2025-09,2025Q3
ORD10775,2025-06-06,East,Grocery,Cooking Oil 1L,Online,Debit Card,9.0,364.95,3284.55,2025-06,2025Q2
ORD10001,2025-08-03,Central,Fashion,Running Shoes,Online,Net Banking,2.0,1671.8,3343.6,2025-08,2025Q3
ORD10370,2025-11-03,Central,Fashion,Cotton T-Shirt,Online,Debit Card,11.0,549.83,6048.13,2025-11,2025Q4
ORD10940,2025-03-28,North,Beauty,Face Wash,Retail,Debit Card,6.0,696.24,4177.44,2025-03,2025Q1
ORD11189,2025-01-21,East,Fashion,Cotton T-Shirt,Retail,Net Banking,39.0,671.92,26204.88,2025-01,2025Q1
ORD11112,2025-04-04,South,Home & Kitchen,Non-Stick Pan,Wholesale,Upi,26.0,2768.14,71971.64,2025-04,2025Q2
ORD11067,2025-01-28,East,Grocery,Atta 10Kg,Wholesale,Credit Card,37.0,473.66,17525.42,2025-01,2025Q1
ORD11002,2025-08-12,Central,Fashion,Cotton T-Shirt,Online,Net Banking,31.0,2100.76,65123.56,2025-08,2025Q3
ORD10005,2025-01-21,West,Electronics,Bluetooth Speaker,Retail,Cash,14.0,3791.07,53074.98,2025-01,2025Q1
ORD10198,2025-01-15,East,Home & Kitchen,Storage Rack,Retail,Upi,24.0,1358.17,32596.08,2025-01,2025Q1
ORD10680,2025-08-10,South,Grocery,Cooking Oil 1L,Retail,Net Banking,1.0,372.02,372.02,2025-08,2025Q3
ORD10413,2025-08-03,Central,Fashion,Backpack,Online,Upi,17.0,1516.9,25787.3,2025-08,2025Q3
ORD10664,2025-07-19,East,Home & Kitchen,Electric Kettle,Wholesale,Debit Card,13.0,1807.57,23498.41,2025-07,2025Q3
ORD10768,2025-02-10,North,Fashion,Formal Shirt,Wholesale,Debit Card,2.0,1018.63,2037.26,2025-02,2025Q1
ORD10662,2025-12-30,Central,Grocery,Atta 10Kg,Retail,Cash,19.0,689.59,13102.21,2025-12,2025Q4
ORD10047,2025-12-16,Central,Fashion,Formal Shirt,Wholesale,Cash,30.0,378.03,11340.9,2025-12,2025Q4
ORD10391,2025-10-01,North,Grocery,Basmati Rice 5Kg,Retail,Net Banking,17.0,420.7,7151.9,2025-10,2025Q4
ORD10034,2025-10-04,North,Grocery,Green Tea Pack,Retail,Cash,22.0,326.86,7190.92,2025-10,2025Q4
ORD10572,2025-03-18,South,Electronics,Power Bank,Wholesale,Cash,39.0,4249.59,165734.01,2025-03,2025Q1
ORD10564,2025-03-25,North,Fashion,Backpack,Online,Debit Card,8.0,717.44,5739.52,2025-03,2025Q1
ORD10699,2025-03-09,East,Electronics,Bluetooth Speaker,Wholesale,Net Banking,13.0,1427.17,18553.21,2025-03,2025Q1
ORD11171,2025-04-18,South,Fashion,Denim Jeans,Online,Credit Card,1.0,1174.19,1174.19,2025-04,2025Q2
ORD10693,2025-11-29,West,Fashion,Cotton T-Shirt,Wholesale,Net Banking,7.0,486.21,3403.47,2025-11,2025Q4
ORD10262,2025-09-21,West,Grocery,Cooking Oil 1L,Retail,Net Banking,29.0,658.2,19087.8,2025-09,2025Q3
ORD10964,2025-08-15,East,Grocery,Cooking Oil 1L,Wholesale,Net Banking,28.0,123.06,3445.68,2025-08,2025Q3
ORD10067,2025-05-02,Central,Beauty,Shampoo 340Ml,Online,Debit Card,18.0,1167.08,21007.44,2025-05,2025Q2
ORD11126,2025-06-12,North,Beauty,Hair Serum,Online,Upi,28.0,1160.48,32493.44,2025-06,2025Q2
ORD10139,2025-06-24,West,Home & Kitchen,Electric Kettle,Retail,Credit Card,30.0,1855.06,55651.8,2025-06,2025Q2
ORD10029,2025-10-25,South,Fashion,Formal Shirt,Retail,Cash,2.0,2192.88,4385.76,2025-10,2025Q4
ORD10425,2025-12-06,West,Fashion,Running Shoes,Retail,Credit Card,17.0,984.1,16729.7,2025-12,2025Q4
ORD10038,2025-08-21,North,Beauty,Hair Serum,Wholesale,Net Banking,31.0,1161.8,36015.8,2025-08,2025Q3
ORD10423,2025-08-05,Central,Home & Kitchen,Storage Rack,Online,Net Banking,37.0,2911.72,107733.64,2025-08,2025Q3
ORD10389,2025-12-29,East,Fashion,Denim Jeans,Wholesale,Debit Card,15.0,1226.92,18403.8,2025-12,2025Q4
ORD10639,2025-05-17,East,Home & Kitchen,Led Lamp,Wholesale,Debit Card,21.0,2651.86,55689.06,2025-05,2025Q2
ORD11127,2025-04-28,East,Home & Kitchen,Mixer Grinder,Wholesale,Cash,9.0,1910.52,17194.68,2025-04,2025Q2
ORD11154,2025-04-04,South,Fashion,Running Shoes,Retail,Credit Card,31.0,659.36,20440.16,2025-04,2025Q2
ORD10062,2025-05-31,North,Beauty,Lip Balm,Online,Net Banking,23.0,942.27,21672.21,2025-05,2025Q2
ORD11003,2025-12-29,West,Beauty,Hair Serum,Online,Upi,35.0,1086.66,38033.1,2025-12,2025Q4
ORD10099,2025-02-16,Central,Electronics,Smart Watch,Retail,Credit Card,36.0,3782.94,136185.84,2025-02,2025Q1
ORD10546,2025-12-31,Central,Fashion,Running Shoes,Retail,Upi,35.0,342.61,11991.35,2025-12,2025Q4
ORD10788,2025-02-22,East,Fashion,Backpack,Retail,Debit Card,15.0,1117.66,16764.9,2025-02,2025Q1
ORD11125,2025-09-26,East,Home & Kitchen,Mixer Grinder,Retail,Net Banking,31.0,1088.52,33744.12,2025-09,2025Q3
ORD11048,2025-04-04,East,Home & Kitchen,Storage Rack,Retail,Credit Card,1.0,2501.73,2501.73,2025-04,2025Q2
ORD10991,2025-10-05,East,Fashion,Running Shoes,Retail,Net Banking,27.0,325.68,8793.36,2025-10,2025Q4
ORD10285,2025-11-04,West,Beauty,Sunscreen Spf50,Wholesale,Cash,18.0,649.82,11696.76,2025-11,2025Q4
ORD11162,2025-01-02,East,Home & Kitchen,Led Lamp,Wholesale,Credit Card,13.0,714.5,9288.5,2025-01,2025Q1
ORD11170,2025-08-20,South,Beauty,Lip Balm,Retail,Cash,4.0,703.51,2814.04,2025-08,2025Q3
ORD10912,2025-07-29,South,Home & Kitchen,Led Lamp,Retail,Upi,38.0,599.67,22787.46,2025-07,2025Q3
ORD10170,2025-01-29,Central,Electronics,Usb-C Cable,Retail,Cash,10.0,1139.29,11392.9,2025-01,2025Q1
ORD10598,2025-04-26,North,Beauty,Hair Serum,Wholesale,Net Banking,15.0,1147.39,17210.85,2025-04,2025Q2
ORD10779,2025-11-04,West,Grocery,Spice Combo,Retail,Upi,25.0,433.46,10836.5,2025-11,2025Q4
ORD10064,2025-08-21,North,Fashion,Formal Shirt,Online,Cash,14.0,1585.86,22202.04,2025-08,2025Q3
ORD10981,2025-06-05,West,Beauty,Shampoo 340Ml,Online,Credit Card,20.0,317.12,6342.4,2025-06,2025Q2
ORD11018,2025-08-20,East,Grocery,Spice Combo,Online,Credit Card,19.0,876.94,16661.86,2025-08,2025Q3
ORD10258,2025-02-05,West,Beauty,Face Wash,Online,Upi,8.0,535.3,4282.4,2025-02,2025Q1
ORD10347,2025-12-04,North,Home & Kitchen,Mixer Grinder,Online,Upi,5.0,2496.11,12480.55,2025-12,2025Q4
ORD10320,2025-03-15,South,Beauty,Lip Balm,Wholesale,Credit Card,35.0,608.69,21304.15,2025-03,2025Q1
ORD11001,2025-10-11,North,Grocery,Green Tea Pack,Wholesale,Cash,37.0,383.93,14205.41,2025-10,2025Q4
ORD10380,2025-12-23,North,Beauty,Face Wash,Unknown,Unknown,38.0,656.065,24930.47,2025-12,2025Q4
ORD10559,2025-01-29,West,Home & Kitchen,Non-Stick Pan,Online,Debit Card,7.0,1704.1,11928.7,2025-01,2025Q1
ORD10194,2025-10-12,East,Grocery,Basmati Rice 5Kg,Retail,Upi,39.0,531.08,20712.12,2025-10,2025Q4
ORD10479,2025-11-10,Central,Electronics,Bluetooth Speaker,Online,Cash,24.0,3408.02,81792.48,2025-11,2025Q4
ORD10950,2025-02-08,North,Electronics,Power Bank,Wholesale,Credit Card,13.0,4355.07,56615.91,2025-02,2025Q1
ORD11178,2025-12-19,West,Beauty,Face Wash,Online,Debit Card,38.0,883.08,33557.04,2025-12,2025Q4
ORD10272,2025-01-25,Central,Home & Kitchen,Non-Stick Pan,Wholesale,Upi,36.0,1976.56,71156.16,2025-01,2025Q1
ORD10980,2025-02-22,South,Home & Kitchen,Led Lamp,Wholesale,Cash,25.0,1904.27,47606.75,2025-02,2025Q1
ORD10982,2025-12-26,South,Fashion,Backpack,Wholesale,Debit Card,9.0,1738.16,15643.44,2025-12,2025Q4
ORD10475,2025-07-17,Central,Electronics,Bluetooth Speaker,Wholesale,Upi,17.0,914.17,15540.89,2025-07,2025Q3
ORD10537,2025-11-28,Central,Home & Kitchen,Storage Rack,Online,Debit Card,2.0,1504.61,3009.22,2025-11,2025Q4
ORD10449,2025-03-09,East,Fashion,Formal Shirt,Wholesale,Upi,12.0,793.13,9517.56,2025-03,2025Q1
ORD10828,2025-11-08,South,Grocery,Atta 10Kg,Online,Net Banking,20.0,162.6,3252.0,2025-11,2025Q4
ORD10677,2025-01-08,West,Beauty,Shampoo 340Ml,Wholesale,Cash,27.0,772.41,20855.07,2025-01,2025Q1
ORD10685,2025-07-29,South,Grocery,Spice Combo,Unknown,Cash,31.0,759.98,23559.38,2025-07,2025Q3
ORD10089,2025-09-25,Central,Electronics,Power Bank,Wholesale,Debit Card,17.0,1295.86,22029.62,2025-09,2025Q3
ORD10814,2025-05-31,West,Fashion,Backpack,Online,Net Banking,25.0,316.68,7917.0,2025-05,2025Q2
ORD10104,2025-05-06,North,Grocery,Basmati Rice 5Kg,Retail,Cash,25.0,649.7,16242.5,2025-05,2025Q2
ORD10656,2025-10-10,East,Grocery,Green Tea Pack,Retail,Net Banking,31.0,371.73,11523.63,2025-10,2025Q4
ORD10246,2025-06-05,West,Fashion,Denim Jeans,Wholesale,Credit Card,2.0,817.99,1635.98,2025-06,2025Q2
ORD10097,2025-04-02,Central,Home & Kitchen,Storage Rack,Wholesale,Upi,5.0,1598.02,7990.1,2025-04,2025Q2
ORD11042,2025-06-25,South,Beauty,Shampoo 340Ml,Retail,Cash,36.0,450.13,16204.68,2025-06,2025Q2
ORD10611,2025-09-06,East,Beauty,Lip Balm,Online,Debit Card,35.0,230.64,8072.4,2025-09,2025Q3
ORD10896,2025-09-06,North,Home & Kitchen,Mixer Grinder,Online,Credit Card,4.0,1564.73,6258.92,2025-09,2025Q3
ORD10697,2025-01-25,East,Home & Kitchen,Storage Rack,Wholesale,Cash,18.0,2148.21,38667.78,2025-01,2025Q1
ORD10770,2025-01-25,Central,Beauty,Shampoo 340Ml,Wholesale,Upi,24.0,304.52,7308.48,2025-01,2025Q1
ORD10749,2025-04-23,Central,Beauty,Shampoo 340Ml,Wholesale,Upi,15.0,961.84,14427.6,2025-04,2025Q2
ORD10547,2025-07-06,East,Beauty,Shampoo 340Ml,Wholesale,Cash,35.0,166.53,5828.55,2025-07,2025Q3
ORD11169,2025-01-21,East,Grocery,Cooking Oil 1L,Online,Net Banking,32.0,677.01,21664.32,2025-01,2025Q1
ORD10144,2025-06-14,South,Beauty,Sunscreen Spf50,Online,Upi,23.0,1040.53,23932.19,2025-06,2025Q2
ORD11069,2025-07-07,South,Beauty,Lip Balm,Online,Upi,34.0,995.35,33841.9,2025-07,2025Q3
ORD10599,2025-10-29,North,Electronics,Usb-C Cable,Wholesale,Net Banking,6.0,4138.93,24833.58,2025-10,2025Q4
ORD10791,2025-04-29,West,Home & Kitchen,Led Lamp,Online,Credit Card,10.0,2287.82,22878.2,2025-04,2025Q2
ORD10352,2025-08-07,South,Fashion,Running Shoes,Wholesale,Cash,8.0,544.81,4358.48,2025-08,2025Q3
ORD10120,2025-11-24,North,Fashion,Backpack,Online,Upi,25.0,975.19,24379.75,2025-11,2025Q4
ORD11081,2025-11-27,South,Electronics,Smart Watch,Wholesale,Upi,19.0,3813.89,72463.91,2025-11,2025Q4
ORD10938,2025-09-15,South,Home & Kitchen,Mixer Grinder,Retail,Debit Card,14.0,2329.26,32609.64,2025-09,2025Q3
ORD10451,2025-12-20,East,Electronics,Smart Watch,Retail,Credit Card,34.0,3602.05,122469.7,2025-12,2025Q4
ORD10491,2025-05-04,East,Home & Kitchen,Electric Kettle,Online,Debit Card,29.0,2806.36,81384.44,2025-05,2025Q2
